2.909562	-0.538150
2.930794	-0.421257
2.952021	-0.296913
2.973273	-0.167141
2.994545	-0.034271
3.015811	0.099180
3.037061	0.230764
3.058311	0.358240
3.079535	0.479194
3.100782	0.591752
3.122034	0.693807
3.143286	0.783509
3.164545	0.859283
3.185795	0.919726
3.207032	0.963777
3.228294	0.990715
3.249538	0.999996
3.270794	0.991477
3.292060	0.965283
3.313311	0.921918
3.334560	0.862145
3.355793	0.787089
3.377044	0.697965
3.398284	0.596474
3.419544	0.484264
3.440794	0.363482
3.462061	0.236127
3.483310	0.104674
3.504542	-0.028534
3.525780	-0.161274
3.547036	-0.291254
3.568285	-0.416008
3.589560	-0.533492
3.610794	-0.641258
3.632059	-0.737765
3.653310	-0.821066
3.674544	-0.889703
3.695809	-0.942590
3.717060	-0.978658
3.738309	-0.997303
3.759559	-0.998197
3.780809	-0.981322
3.802035	-0.947028
3.823271	-0.895886
3.844558	-0.828637
3.865793	-0.746806
3.887059	-0.651552
3.908285	-0.544892
3.929520	-0.428504
3.950808	-0.304183
3.972020	-0.174898
3.993311	-0.042013
4.014558	0.091346
4.035792	0.222999
4.057034	0.350736
4.078308	0.472411
4.099543	0.585458
4.120809	0.688242
4.142058	0.778693
4.163309	0.855284
4.184560	0.916653
4.205808	0.961698
4.227058	0.989628
4.248308	0.999943
4.269558	0.992459
4.290775	0.967360
4.312058	0.924939
4.333308	0.866105
4.354520	0.791998
4.375807	0.703512
4.397057	0.602643
4.418307	0.491045
4.439557	0.370709
4.460771	0.243995
4.482058	0.112497
4.503307	-0.020778
4.524532	-0.153533
4.545774	-0.283658
4.567057	-0.408976
4.588278	-0.526660
4.609520	-0.635097
4.630807	-0.732431
4.652056	-0.816544
4.673306	-0.886125
4.694557	-0.939935
4.715772	-0.976963
4.737056	-0.996695
4.758307	-0.998638
4.779522	-0.982846
4.800807	-0.949478
4.822056	-0.899250
4.843307	-0.833015
4.864557	-0.751950
4.885806	-0.657504
4.907018	-0.551552
4.928306	-0.435385
4.949556	-0.311670
4.970808	-0.182394
4.992055	-0.049895
5.013306	0.083507
5.034556	0.215419
5.055806	0.343497
5.077055	0.465461
5.098306	0.579143
5.119556	0.682510
5.140806	0.773732
5.162055	0.851177
5.183306	0.913475
5.204556	0.959511
5.225799	0.988461
5.247056	0.999829
5.268306	0.993392
5.289549	0.969284
5.310807	0.927898
5.332055	0.870014
5.353281	0.796728
5.374541	0.709144
5.395795	0.608951
5.417038	0.497975
5.438300	0.378037
5.459543	0.251469
5.480805	0.120315
5.502056	-0.012919
5.523305	-0.145906
5.544555	-0.276306
5.565804	-0.401780
5.587043	-0.520048
5.608305	-0.629180
5.629554	-0.727050
5.650793	-0.811936
5.672054	-0.882452
5.693304	-0.937218
5.714540	-0.975281
5.735804	-0.996025
5.757054	-0.999018
5.778304	-0.984229
5.799554	-0.951919
5.820788	-0.902707
5.842056	-0.837335
5.863292	-0.757166
5.884553	-0.663415
5.905792	-0.557963
5.927053	-0.442459
5.948304	-0.319132
5.969540	-0.190220
5.990803	-0.057751
6.012038	0.075564
6.033303	0.207727
6.054553	0.336093
6.075788	0.458394
6.097055	0.572717
6.118303	0.676736
6.139537	0.768655
6.160806	0.847030
6.182052	0.910242
6.203302	0.957263
6.224553	0.987245
6.245802	0.999652
6.267053	0.994265
6.288302	0.971181
6.309553	0.930808
6.330786	0.873918
6.352036	0.801432
6.373302	0.714609
6.394527	0.615252
6.415762	0.504912
6.437024	0.385447
6.458302	0.259010
6.479552	0.128127
6.500802	-0.005041
6.522052	-0.138112
6.543276	-0.268573
6.564552	-0.394563
6.585785	-0.513284
6.607052	-0.623043
6.628302	-0.721623
6.649535	-0.807296
6.670786	-0.878676
6.692051	-0.934443
6.713301	-0.973533
6.734552	-0.995293
6.755785	-0.999339
6.777051	-0.985591
6.798301	-0.954301
6.819536	-0.906065
6.840801	-0.841620
6.862051	-0.762234
6.883299	-0.669288
6.904551	-0.564416
6.925801	-0.449499
6.947051	-0.326586
6.968301	-0.197856
6.989551	-0.065605
7.010784	0.067708
7.032051	0.200021
7.053300	0.328671
7.074533	0.451378
7.095800	0.566236
7.117050	0.670919
7.138292	0.763628
7.159550	0.842809
7.180800	0.906958
7.202050	0.954958
7.223301	0.985963
7.244550	0.999414
7.265785	0.995086
7.287026	0.973061
7.308300	0.933655
7.329533	0.877716
7.350799	0.806055
7.372050	0.720092
7.393287	0.621375
7.414549	0.511476
7.435784	0.392621
7.457049	0.266603
7.478300	0.135926
7.499525	0.002986
7.520783	-0.130216
7.542049	-0.261141
7.563283	-0.387227
7.584549	-0.506602
7.605799	-0.616866
7.627049	-0.716152
7.648299	-0.802689
7.669530	-0.874882
7.690783	-0.931577
7.712049	-0.971706
7.733299	-0.994499
7.754534	-0.999594
7.775798	-0.986891
7.797049	-0.956622
7.818281	-0.909373
7.839549	-0.845844
7.860798	-0.767305
7.882048	-0.675110
7.903281	-0.570982
7.924549	-0.456516
7.945782	-0.334111
7.967049	-0.205564
7.988298	-0.073458
8.009531	0.059850
8.030798	0.192304
8.052048	0.321229
8.073275	0.444306
8.094547	0.559729
8.115781	0.664986
8.137048	0.758556
8.158257	0.838413
8.179532	0.903572
8.200797	0.952593
8.222047	0.984616
8.243271	0.999106
8.264547	0.995826
8.285797	0.974812
8.307047	0.936446
8.328298	0.881409
8.349549	0.810679
8.370780	0.725604
8.392047	0.627463
8.413297	0.518225
8.434519	0.399918
8.455797	0.274179
8.477046	0.143723
8.498263	0.010914
8.519547	-0.122506
8.540798	-0.253546
8.562046	-0.380046
8.583295	-0.499791
8.604548	-0.610665
8.625796	-0.710637
8.647046	-0.797969
8.668297	-0.871100
8.689509	-0.928638
8.710796	-0.969816
8.732046	-0.993644
8.753261	-0.999790
8.774547	-0.988130
8.795779	-0.958916
8.817045	-0.912574
8.838297	-0.850014
8.859509	-0.772477
8.880795	-0.680894
8.902045	-0.577338
8.923265	-0.463675
8.944545	-0.341425
8.965796	-0.213261
8.987029	-0.081407
9.008260	0.051873
9.029546	0.184578
9.050795	0.313762
9.072046	0.437379
9.093295	0.553192
9.114510	0.659000
9.135795	0.753406
9.157045	0.834236
9.178260	0.900119
9.199544	0.950168
9.220801	0.983218
9.242044	0.998751
9.263294	0.996513
9.284544	0.976537
9.305796	0.939176
9.327044	0.885100
9.348271	0.815352
9.369547	0.730916
9.390794	0.633573
9.412045	0.524938
9.433293	0.406966
9.454543	0.281743
9.475795	0.151502
9.497044	0.018572
9.518293	-0.114691
9.539538	-0.245880
9.560776	-0.372655
9.582044	-0.492967
9.603290	-0.604381
9.624544	-0.705081
9.645793	-0.793201
9.667044	-0.867207
9.688254	-0.925684
9.709544	-0.967867
9.730794	-0.992728
9.752044	-0.999918
9.773294	-0.989308
9.794534	-0.961106
9.815769	-0.915824
9.837027	-0.854191
9.858269	-0.777400
9.879542	-0.686638
9.900793	-0.583746
9.922023	-0.470575
9.943293	-0.348809
9.964526	-0.221044
9.985793	-0.089148
10.007043	0.044236
10.028293	0.176835
10.049530	0.306210
10.070782	0.430219
10.092042	0.546616
10.113278	0.653159
10.134542	0.748207
10.155777	0.829815
10.177042	0.896759
10.198292	0.947685
10.219529	0.981729
10.240792	0.998327
10.262041	0.997139
10.283275	0.978224
10.304543	0.941850
10.325792	0.888736
10.347042	0.819801
10.368292	0.736271
10.389543	0.639635
10.410791	0.531622
10.432041	0.414139
10.453292	0.289279
10.474524	0.159381
10.495791	0.026439
10.517041	-0.106871
10.538274	-0.238174
10.559541	-0.365443
10.580791	-0.486106
10.602040	-0.598111
10.623292	-0.699478
10.644542	-0.788387
10.665791	-0.863259
10.687024	-0.922731
10.708291	-0.965857
10.729526	-0.991737
10.750791	-0.999988
10.772040	-0.990426
10.793276	-0.963259
10.814541	-0.918897
10.835791	-0.858201
10.857040	-0.782232
10.878290	-0.692337
10.899503	-0.590310
10.920774	-0.477484
10.942040	-0.356174
10.963273	-0.228716
10.984540	-0.096982
11.005790	0.036374
11.027040	0.169083
11.048274	0.298686
11.069540	0.423161
11.090790	0.540013
11.112040	0.647248
11.133290	0.742963
11.154523	0.825392
11.175790	0.893249
11.197040	0.945145
11.218275	0.980199
11.239542	0.997842
11.260789	0.997703
11.282040	0.979805
11.303289	0.944468
11.324539	0.892317
11.345789	0.824283
11.367032	0.741606
11.388289	0.645669
11.409522	0.538359
11.430789	0.421286
11.452039	0.296810
11.473273	0.167137
11.494539	0.034305
11.515788	-0.099041
11.537028	-0.230562
11.558288	-0.358103
11.579522	-0.479119
11.600788	-0.591787
11.622038	-0.693827
11.643272	-0.783456
11.664537	-0.859261
11.685788	-0.919710
11.707039	-0.963788
11.728289	-0.990710
11.749537	-0.999996
11.770750	-0.991513
11.792021	-0.965347
11.813289	-0.921971
11.834522	-0.862266
11.855787	-0.787111
11.877039	-0.697990
11.898272	-0.596535
11.919538	-0.484294
11.940788	-0.363515
11.962037	-0.236269
11.983287	-0.104817
12.004538	0.028510
12.025786	0.161317
12.047016	0.291135
12.068287	0.416017
12.089520	0.533281
12.110788	0.641232
12.132036	0.737669
12.153271	0.820926
12.174498	0.889568
12.195786	0.942544
12.217037	0.978630
12.238287	0.997293
12.259520	0.998212
12.280787	0.981349
12.302037	0.947022
12.323258	0.895920
12.344536	0.828714
12.365787	0.746834
12.387018	0.651748
12.408286	0.544888
12.429536	0.428414
12.450786	0.304317
12.472036	0.174797
12.493286	0.042173
12.514520	-0.091103
12.535787	-0.222966
12.557035	-0.350747
12.578271	-0.472206
12.599536	-0.585424
12.620770	-0.688067
12.642035	-0.778604
12.663286	-0.855210
12.684536	-0.916594
12.705785	-0.961659
12.727004	-0.989580
12.748285	-0.999942
12.769499	-0.992504
12.790786	-0.967343
12.812035	-0.924994
12.833248	-0.866293
12.854509	-0.792039
12.875759	-0.703725
12.897036	-0.602750
12.918285	-0.491167
12.939502	-0.371033
12.960787	-0.243895
12.982036	-0.112634
13.003249	0.020413
13.024538	0.153565
13.045785	0.283725
13.067036	0.408855
13.088286	0.526708
13.109534	0.635170
13.130785	0.732336
13.151998	0.816330
13.173285	0.886062
13.194499	0.939810
13.215787	0.976984
13.237000	0.996666
13.258258	0.998654
13.279533	0.982832
13.300749	0.949591
13.322034	0.899313
13.343284	0.833092
13.364533	0.752047
13.385783	0.657610
13.407033	0.551472
13.428283	0.435513
13.449536	0.311783
13.470788	0.182513
13.492008	0.050190
13.513283	-0.083361
13.534534	-0.215283
13.555783	-0.343364
13.577034	-0.465340
13.598283	-0.579023
13.619530	-0.682392
13.640783	-0.773642
13.662033	-0.851106
13.683277	-0.913402
13.704533	-0.959471
13.725782	-0.988446
13.747033	-0.999826
13.768283	-0.993409
13.789533	-0.969309
13.810783	-0.927953
13.832033	-0.870082
13.853284	-0.796718
13.874521	-0.709230
13.895782	-0.609014
13.917025	-0.498051
13.938258	-0.378276
13.959532	-0.251536
13.980782	-0.120456
14.002031	0.012766
14.023282	0.145763
14.044532	0.276168
14.065782	0.401651
14.087022	0.519938
14.108282	0.629071
14.129519	0.726899
14.150782	0.811895
14.172000	0.882291
14.193265	0.937133
14.214533	0.975272
14.235782	0.996012
14.257032	0.999024
14.278249	0.984289
14.299515	0.951993
14.320769	0.902759
14.342014	0.837478
14.363265	0.757276
14.384531	0.663520
14.405781	0.558018
14.427032	0.442581
14.448281	0.319270
14.469531	0.190273
14.490781	0.057892
14.511991	-0.075271
14.533282	-0.207598
14.554514	-0.335864
14.575781	-0.458356
14.597030	-0.572587
14.618263	-0.676554
14.639530	-0.768630
14.660780	-0.846944
14.682030	-0.910184
14.703280	-0.957223
14.724530	-0.987223
14.745780	-0.999649
14.767014	-0.994292
14.788280	-0.971215
14.809515	-0.930893
14.830780	-0.873934
14.852031	-0.801452
14.873264	-0.714775
14.894529	-0.615239
14.915780	-0.504816
14.937013	-0.385509
14.958280	-0.259143
14.979512	-0.128369
15.000779	0.004899
15.022029	0.137974
15.043264	0.268504
15.064531	0.394445
15.085779	0.513252
15.107030	0.622934
15.128280	0.721526
15.149529	0.807275
15.170762	0.878604
15.192028	0.934393
15.213279	0.973501
15.234512	0.995269
15.255779	0.999341
15.277029	0.985614
15.298262	0.954374
15.319529	0.906084
15.340779	0.841694
15.362026	0.762334
15.383279	0.669385
15.404528	0.564532
15.425778	0.449627
15.447011	0.326820
15.468278	0.197995
15.489511	0.065854
15.510778	-0.067674
15.532027	-0.199881
15.553253	-0.328394
15.574528	-0.451346
15.595778	-0.566121
15.617020	-0.670780
15.638277	-0.763570
15.659513	-0.842683
15.680778	-0.906897
15.702027	-0.954916
15.723261	-0.985921
15.744527	-0.999409
15.765778	-0.995090
15.787012	-0.973081
15.808278	-0.933705
15.829527	-0.877733
15.850780	-0.806128
15.872027	-0.720189
15.893278	-0.621417
15.914511	-0.511682
15.935778	-0.392659
15.957026	-0.266740
15.978260	-0.136171
15.999510	-0.003077
16.020760	0.130071
16.042009	0.260901
16.063276	0.387186
16.084526	0.506480
16.105778	0.616758
16.127010	0.715983
16.148277	0.802606
16.169510	0.874820
16.190777	0.931563
16.212027	0.971672
16.233259	0.994474
16.254526	0.999596
16.275776	0.986914
16.297003	0.956706
16.318275	0.909385
16.339508	0.845981
16.360777	0.767394
16.382025	0.675213
16.403252	0.571136
16.424526	0.456640
16.445778	0.334133
16.467003	0.205843
16.488276	0.073601
16.509525	-0.059815
16.530775	-0.192165
16.552025	-0.321094
16.573277	-0.444313
16.594511	-0.559538
16.615776	-0.664960
16.637009	-0.758397
16.658258	-0.838415
16.679489	-0.903459
16.700775	-0.952550
16.722006	-0.984572
16.743275	-0.999107
16.764524	-0.995838
16.785774	-0.974843
16.807009	-0.936532
16.828276	-0.881477
16.849525	-0.810768
16.870745	-0.725759
16.892025	-0.627572
16.913246	-0.518491
16.934525	-0.399890
16.955774	-0.274314
16.976994	-0.144044
16.998274	-0.010841
17.019526	0.122372
17.040773	0.253397
17.062025	0.379921
17.083241	0.499499
17.104527	0.610553
17.125774	0.710536
17.146988	0.797748
17.168274	0.871030
17.189524	0.928671
17.210773	0.969781
17.232023	0.993628
17.253237	0.999793
17.274523	0.988152
17.295740	0.958984
17.317022	0.912631
17.338242	0.850199
17.359524	0.772415
17.380774	0.680993
17.401989	0.577623
17.423273	0.463633
17.444523	0.341557
17.465773	0.213396
17.487022	0.081445
17.508272	-0.051959
17.529522	-0.184434
17.550772	-0.313630
17.572023	-0.437247
17.593279	-0.553111
17.614523	-0.659064
17.635773	-0.753312
17.657024	-0.834163
17.678272	-0.900155
17.699522	-0.950126
17.720774	-0.983186
17.742022	-0.998744
17.763273	-0.996524
17.784523	-0.976566
17.805773	-0.939225
17.827023	-0.885166
17.848272	-0.815351
17.869522	-0.731021
17.890772	-0.633678
17.911983	-0.525264
17.933231	-0.407323
17.954521	-0.281874
17.975771	-0.151644
17.997023	-0.018708
18.018269	0.114533
18.039522	0.245779
18.060772	0.372627
18.082016	0.492819
18.103249	0.604174
18.124521	0.704981
18.145771	0.793117
18.167021	0.867138
18.188271	0.925724
18.209482	0.967770
18.230770	0.992710
18.252022	0.999919
18.273260	0.989339
18.294523	0.961125
18.315771	0.915820
18.337004	0.854262
18.358273	0.777384
18.379520	0.686741
18.400772	0.583857
18.422005	0.470674
18.443258	0.349008
18.464520	0.221083
18.485769	0.089291
18.507010	-0.044028
18.528271	-0.176696
18.549520	-0.306149
18.570753	-0.430059
18.591997	-0.546378
18.613270	-0.653119
18.634520	-0.748112
18.655769	-0.829789
18.677021	-0.896698
18.698257	-0.947615
18.719519	-0.981717
18.740770	-0.998319
18.762003	-0.997157
18.783270	-0.978231
18.804520	-0.941899
18.825769	-0.888800
18.847019	-0.819882
18.868269	-0.736369
18.889519	-0.639746
18.910770	-0.531737
18.932020	-0.414262
18.953253	-0.289509
18.974520	-0.159416
18.995771	-0.026569
19.017002	0.106625
19.038269	0.238143
19.059519	0.365314
19.080769	0.485984
19.102018	0.597997
19.123251	0.699298
19.144518	0.788298
19.165770	0.863191
19.187002	0.922677
19.208269	0.965820
19.229519	0.991731
19.250769	0.999988
19.272018	0.990445
19.293268	0.963272
19.314518	0.918952
19.335768	0.858273
19.357018	0.782321
19.378252	0.692511
19.399517	0.590235
19.420753	0.477603
19.442003	0.356391
19.463268	0.228748
19.484518	0.097125
19.505768	-0.036234
19.527018	-0.168942
19.548243	-0.298502
19.569517	-0.423037
19.590765	-0.539883
19.612017	-0.647138
19.633251	-0.742797
19.654518	-0.825376
19.675770	-0.893191
19.697001	-0.945064
19.718267	-0.980189
19.739517	-0.997832
19.760767	-0.997712
19.782017	-0.979834
19.803249	-0.944548
19.824516	-0.892380
19.845768	-0.824360
19.867001	-0.741741
19.888266	-0.645779
19.909515	-0.538390
19.930767	-0.421415
19.952017	-0.296937
19.973267	-0.167179
19.994516	-0.034443
20.015766	0.098902
20.037016	0.230494
20.058249	0.357877
20.079515	0.479090
20.100765	0.591674
20.122000	0.693650
20.143265	0.783431
20.164516	0.859190
20.185766	0.919657
20.207018	0.963755
20.228266	0.990690
20.249516	0.999995
20.270750	0.991513
20.292015	0.965357
20.313250	0.922068
20.334494	0.862355
20.355766	0.787196
20.376999	0.698172
20.398266	0.596568
20.419516	0.484419
20.440765	0.363648
20.462015	0.236403
20.483248	0.105055
20.504515	-0.028366
20.525764	-0.161183
20.546999	-0.291032
20.568264	-0.415889
20.589516	-0.533252
20.610765	-0.641122
20.632015	-0.737577
20.653248	-0.820843
20.674501	-0.889580
20.695765	-0.942499
20.717014	-0.978600
20.738251	-0.997276
20.759514	-0.998213
20.780764	-0.981376
20.801998	-0.947103
20.823263	-0.895904
20.844515	-0.828789
20.865765	-0.746927
20.887014	-0.651767
20.908266	-0.544997
20.929516	-0.428529
20.950747	-0.304556
20.972013	-0.174935
20.993240	-0.042457
21.014513	0.091065
21.035763	0.222822
21.056997	0.350521
21.078264	0.472167
21.099514	0.585313
21.120733	0.687901
21.142014	0.778516
21.163246	0.855083
21.184513	0.916537
21.205763	0.961621
21.226976	0.989555
21.248262	0.999941
21.269512	0.992494
21.290762	0.967380
21.311975	0.925135
21.333263	0.866247
21.354513	0.792028
21.375763	0.703706
21.397013	0.602864
21.418226	0.491486
21.439512	0.370969
21.460762	0.244043
21.481979	0.112982
21.503225	-0.020265
21.524515	-0.153426
21.545761	-0.283585
21.567013	-0.408728
21.588263	-0.526577
21.609512	-0.635061
21.630730	-0.732097
21.652012	-0.816383
21.673269	-0.886016
21.694511	-0.939837
21.715761	-0.976950
21.737019	-0.996675
21.758261	-0.998653
21.779512	-0.982857
21.800747	-0.949597
21.822012	-0.899372
21.843264	-0.833162
21.864511	-0.752137
21.885761	-0.657714
21.907013	-0.551579
21.928261	-0.435640
21.949512	-0.311932
21.970762	-0.182678
21.992012	-0.050171
22.013222	0.082984
22.034470	0.214897
22.055761	0.343234
22.077011	0.465215
22.098257	0.578887
22.119511	0.682305
22.140760	0.773550
22.162003	0.851004
22.183264	0.913366
22.204512	0.959433
22.225760	0.988425
22.247013	0.999824
22.268261	0.993425
22.289511	0.969343
22.310755	0.928019
22.332010	0.870151
22.353252	0.796834
22.374512	0.709274
22.395760	0.609126
22.416998	0.498193
22.438259	0.378268
22.459509	0.251673
22.480759	0.120595
22.502010	-0.012628
22.523247	-0.145547
22.544510	-0.276034
22.565760	-0.401524
22.586994	-0.519790
22.608259	-0.628963
22.629509	-0.726855
22.650736	-0.811726
22.671986	-0.882248
22.693260	-0.937121
22.714512	-0.975242
22.735760	-0.996000
22.757010	-0.999030
22.778236	-0.984303
22.799509	-0.952005
22.820759	-0.902786
22.841993	-0.837552
22.863258	-0.757299
22.884510	-0.663620
22.905758	-0.558135
22.926973	-0.442908
22.948259	-0.319397
22.969509	-0.190411
22.990744	-0.058130
23.012009	0.075381
23.033241	0.207354
23.054508	0.335832
23.075758	0.458229
23.096991	0.572390
23.118259	0.676532
23.139507	0.768541
23.160759	0.846873
23.182007	0.910126
23.203241	0.957154
23.224508	0.987201
23.245758	0.999645
23.266991	0.994306
23.288258	0.971246
23.309507	0.930911
23.330757	0.874002
23.352009	0.801535
23.373257	0.714805
23.394508	0.615348
23.415758	0.504938
23.437008	0.385532
23.458241	0.259381
23.479507	0.128402
23.500759	-0.004770
23.521990	-0.137731
23.543257	-0.268461
23.564508	-0.394314
23.585758	-0.513133
23.607008	-0.622825
23.628260	-0.721440
23.649508	-0.807194
23.670757	-0.878587
23.692007	-0.934344
23.713240	-0.973445
23.734507	-0.995266
23.755756	-0.999346
23.776991	-0.985655
23.798258	-0.954383
23.819506	-0.906142
23.840754	-0.841783
23.862007	-0.762415
23.883240	-0.669564
23.904507	-0.564644
23.925755	-0.449754
23.946989	-0.326951
23.968256	-0.198134
23.989506	-0.065890
24.010748	0.067486
24.032005	0.199746
24.053240	0.328312
24.074505	0.451221
24.095715	0.565797
24.117006	0.670713
24.138241	0.763419
24.159508	0.842666
24.180754	0.906837
24.201988	0.954843
24.223255	0.985914
24.244505	0.999404
24.265743	0.995112
24.287004	0.973091
24.308254	0.933756
24.329504	0.877801
24.350739	0.806279
24.372004	0.720288
24.393238	0.621614
24.414505	0.511717
24.435755	0.392787
24.456987	0.266974
24.478256	0.136197
24.499504	0.003112
24.520735	-0.129910
24.541981	-0.260722
24.563238	-0.386962
24.584505	-0.506360
24.605755	-0.616647
24.626987	-0.715883
24.648254	-0.802525
24.669466	-0.874684
24.690731	-0.931460
24.712004	-0.971638
24.733253	-0.994470
24.754503	-0.999600
24.775753	-0.986937
24.797005	-0.956704
24.818239	-0.909481
24.839504	-0.845995
24.860754	-0.767482
24.881987	-0.675393
24.903236	-0.571208
24.924503	-0.456766
24.945732	-0.334406
24.967003	-0.205843
24.988253	-0.073737
25.009504	0.059679
25.030727	0.191867
25.052002	0.320962
25.073236	0.444089
25.094503	0.559499
25.115753	0.664855
25.136986	0.758307
25.158253	0.838396
25.179502	0.903495
25.200735	0.952474
25.222002	0.984567
25.243250	0.999101
25.264503	0.995851
25.285751	0.974875
25.306969	0.936619
25.328253	0.881543
25.349503	0.810849
25.370718	0.725871
25.392002	0.627680
25.413252	0.518465
25.434502	0.400019
25.455751	0.274448
25.477001	0.144001
25.498251	0.010983
25.519503	-0.122234
25.540751	-0.253261
25.561964	-0.379575
25.583250	-0.499553
25.604502	-0.610430
25.625715	-0.710275
25.647001	-0.797801
25.668251	-0.870961
25.689501	-0.928618
25.710752	-0.969748
25.732002	-0.993613
25.753216	-0.999796
25.774502	-0.988174
25.795752	-0.958965
25.816969	-0.912772
25.838251	-0.850163
25.859501	-0.772507
25.880718	-0.681252
25.902000	-0.577567
25.923250	-0.463755
25.944502	-0.341675
25.965752	-0.213535
25.987003	-0.081563
26.008251	0.051828
26.029499	0.184296
26.050758	0.313546
26.072001	0.437119
26.093250	0.552957
26.114473	0.658832
26.135750	0.753221
26.156973	0.833989
26.178251	0.900093
26.199501	0.950083
26.220749	0.983159
26.242002	0.998738
26.263248	0.996537
26.284500	0.976597
26.305727	0.939324
26.327000	0.885232
26.348249	0.815429
26.369497	0.731126
26.390749	0.633787
26.411999	0.525175
26.433250	0.407212
26.454500	0.282005
26.475750	0.151781
26.496992	0.018890
26.518250	-0.114412
26.539499	-0.245639
26.560741	-0.372450
26.581999	-0.492722
26.603237	-0.604122
26.624498	-0.704880
26.645750	-0.793033
26.666992	-0.867045
26.688250	-0.925670
26.709499	-0.967795
26.730740	-0.992687
26.751999	-0.999921
26.773249	-0.989349
26.794500	-0.961165
26.815748	-0.915875
26.836998	-0.854283
26.858248	-0.777480
26.879498	-0.686843
26.900747	-0.583977
26.921986	-0.470779
26.943247	-0.349075
26.964499	-0.221220
26.985737	-0.089498
27.006998	0.043954
27.028248	0.176564
27.049498	0.306019
27.070747	0.430030
27.091997	0.546386
27.113247	0.653015
27.134497	0.748020
27.155748	0.829713
27.176983	0.896592
27.198248	0.947597
27.219475	0.981664
27.240730	0.998305
27.261997	0.997160
27.283247	0.978259
27.304497	0.941947
27.325747	0.888864
27.346981	0.820022
27.368246	0.736463
27.389496	0.639859
27.410730	0.531941
27.431982	0.414478
27.453249	0.289539
27.474497	0.159552
27.495747	0.026721
27.516996	-0.106592
27.538246	-0.238006
27.559496	-0.365183
27.580748	-0.485862
27.601980	-0.597811
27.623245	-0.699271
27.644495	-0.788211
27.665730	-0.863067
27.686996	-0.922665
27.708246	-0.965785
27.729496	-0.991713
27.750746	-0.999989
27.771996	-0.990465
27.793245	-0.963310
27.814495	-0.919008
27.835747	-0.858344
27.856981	-0.782459
27.878246	-0.692538
27.899496	-0.590346
27.920732	-0.477709
27.941996	-0.356437
27.963245	-0.228885
27.984497	-0.097256
28.005745	0.036093
28.026979	0.168708
28.048244	0.298511
28.069458	0.422703
28.090731	0.539704
28.111994	0.647031
28.133245	0.742774
28.154495	0.825294
28.175745	0.893122
28.196970	0.945002
28.218245	0.980162
28.239487	0.997820
28.260744	0.997722
28.281977	0.979883
28.303228	0.944594
28.324493	0.892444
28.345728	0.824499
28.366995	0.741763
